relation_name,field_name,field_position,field_type,field_length,field_scale,nullable
WMSYNC,WMR_ID,0,VARCHAR,36,0,NULLABLE
WMSYNC,OWNERNAME,1,VARCHAR,255,0,NULLABLE
WMSYNC,PREVIOUSVALUE,2,BIGINT/NUMERIC,8,0,NULLABLE
WMSYNC,NEWVALUE,3,BIGINT/NUMERIC,8,0,NULLABLE
WMSYNC,READINGDATE,4,TIMESTAMP,8,0,NULLABLE
WMSYNC,LOCAL_TIN,5,VARCHAR,13,0,NULLABLE
WMSYNC,BARANGAY_CT,6,VARCHAR,3,0,NULLABLE
WMSYNC,READINGSEQ,7,INTEGER,4,0,NULLABLE
WMSYNC,READINGBATCH,8,INTEGER,4,0,NULLABLE
WMSYNC,SERIALNO,9,VARCHAR,50,0,NULLABLE
WMSYNC,OWNER_ADD,10,VARCHAR,50,0,NULLABLE
WMSYNC,DATE_FR,11,TIMESTAMP,8,0,NULLABLE
WMSYNC,BILL_NO,12,VARCHAR,10,0,NULLABLE
WMSYNC,ML_REMOTEID,13,INTEGER,4,0,NULLABLE
WMSYNC,LAST_MODIFIED,14,TIMESTAMP,8,0,NULLABLE
WMSYNC,DELETED,15,VARCHAR,1,0,NULLABLE
WMSYNC,WM_RDMONTH,16,INTEGER,4,0,NULLABLE
WMSYNC,WM_RDYEAR,17,INTEGER,4,0,NULLABLE
WMSYNC,WMETER_CT,18,VARCHAR,3,0,NULLABLE
WMSYNC,WCONN_CT,19,VARCHAR,3,0,NULLABLE
WMSYNC,WCLASS_CT,20,VARCHAR,3,0,NULLABLE
WMSYNC,WMUSER,21,VARCHAR,30,0,NULLABLE
WMSYNC,WOWI_CT,22,CHAR,3,0,NULLABLE
WMSYNC,WMWC_ID,23,VARCHAR,36,0,NULLABLE
WMSYNC,WMRCODE,24,CHAR,3,0,NULLABLE
WMSYNC,WMRENT,25,BIGINT/NUMERIC,8,-2,NULLABLE
WMSYNC,SRVCHARGE,26,BIGINT/NUMERIC,8,-2,NULLABLE
WMSYNC,WMINST,27,BIGINT/NUMERIC,8,-2,NULLABLE
WMSYNC,WMINSTNO,28,INTEGER,4,0,NULLABLE
WMSYNC,WMRENT_CT,29,CHAR,3,0,NULLABLE
WMSYNC,DATE_TO,30,TIMESTAMP,8,0,NULLABLE
WMSYNC,SECTOR,31,VARCHAR,50,0,NULLABLE
WMSYNC,DEFFECTIVE_BV,32,INTEGER,4,0,NULLABLE
WMSYNC,PENALTY,33,BIGINT/NUMERIC,8,-2,NULLABLE
WMSYNC,ARREARS,34,BIGINT/NUMERIC,8,-2,NULLABLE
WM_READING,WMR_ID,0,VARCHAR,36,0,NOT NULL
WM_READING,USERID,1,VARCHAR,10,0,NULLABLE
WM_READING,TRANSDATE,2,TIMESTAMP,8,0,NULLABLE
WM_READING,WMROLDVALUE,3,BIGINT/NUMERIC,8,0,NULLABLE
WM_READING,WMRNEWVALUE,4,BIGINT/NUMERIC,8,0,NULLABLE
WM_READING,WMRCONSUMPTION,5,BIGINT/NUMERIC,8,0,NULLABLE
WM_READING,WMRCOMMENT,6,VARCHAR,255,0,NULLABLE
WM_READING,WMRYEAR,7,INTEGER,4,0,NULLABLE
WM_READING,WMRMONTH,8,INTEGER,4,0,NULLABLE
WM_READING,WMRREADINGDATE,9,TIMESTAMP,8,0,NULLABLE
WM_READING,STATUS_CT,10,CHAR,3,0,NULLABLE
WM_READING,WCONN_CT,11,CHAR,3,0,NULLABLE
WM_READING,WCLASS_CT,12,CHAR,3,0,NULLABLE
WM_READING,WMETER_FEE,13,BIGINT/NUMERIC,8,-2,NULLABLE
WM_READING,SRVCHARGE,14,BIGINT/NUMERIC,8,-2,NULLABLE
WM_READING,WMRENT,15,BIGINT/NUMERIC,8,-2,NULLABLE
WM_READING,WMINST,16,BIGINT/NUMERIC,8,-2,NULLABLE
WM_READING,WMINSTNO,17,INTEGER,4,0,NULLABLE
WM_READING,WMRLASTREADINGDATE,18,TIMESTAMP,8,0,NULLABLE
WM_READING,WMWC_ID,19,VARCHAR,36,0,NULLABLE
WM_READING,WM_ID,20,VARCHAR,36,0,NULLABLE
WM_READING,READINGSEQ,21,INTEGER,4,0,NULLABLE
WM_READING,AMOUNTWTRLEAK,22,INTEGER,4,0,NULLABLE
WM_READINGLIST,WMRRL_ID,0,VARCHAR,36,0,NOT NULL
WM_READINGLIST,MUNICIPAL_ID,1,INTEGER,4,0,NULLABLE
WM_READINGLIST,BARANGAY_CT,2,CHAR,3,0,NULLABLE
WM_READINGLIST,WMRMONTH,3,INTEGER,4,0,NULLABLE
WM_READINGLIST,WMRYEAR,4,INTEGER,4,0,NULLABLE
WM_READINGLIST,STATUS_CT,5,CHAR,3,0,NULLABLE
WM_READINGLIST,TRANSDATE,6,TIMESTAMP,8,0,NULLABLE
WM_READINGLIST,USERID,7,VARCHAR,10,0,NULLABLE
WM_WC,WMWC_ID,0,VARCHAR,36,0,NOT NULL
WM_WC,WM_ID,1,VARCHAR,36,0,NULLABLE
WM_WC,WC_ID,2,VARCHAR,36,0,NULLABLE
WM_WC,INSTALLATIONDATE,3,TIMESTAMP,8,0,NULLABLE
WM_WC,USERID,4,VARCHAR,10,0,NULLABLE
WM_WC,TRANSDATE,5,TIMESTAMP,8,0,NULLABLE
WM_WC,DEINSTALLATIONDATE,6,TIMESTAMP,8,0,NULLABLE
WM_WC,WMWC_SEQ,7,INTEGER,4,0,NULLABLE
WM_WC,PROP_ID,8,VARCHAR,36,0,NULLABLE
WM_WC,WCONNECTIONTYPE_CT,9,CHAR,3,0,NULLABLE
WM_WC,CLASSCODE_CT,10,CHAR,5,0,NULLABLE
WM_WC,INSTALLMENT_BV,11,SMALLINT,2,0,NULLABLE
WM_WC,METERBEGINBALANCE,12,BIGINT/NUMERIC,8,-2,NULLABLE
WM_WC,INSTALLED_BY,13,VARCHAR,50,0,NULLABLE
WM_WC,WMWC_BATCH,14,INTEGER,4,0,NULLABLE
WM_WC_HISTORY,WMWC_ID,0,VARCHAR,36,0,NULLABLE
WM_WC_HISTORY,WM_ID,1,VARCHAR,36,0,NULLABLE
WM_WC_HISTORY,WC_ID,2,VARCHAR,36,0,NULLABLE
WM_WC_HISTORY,INSTALLATIONDATE,3,TIMESTAMP,8,0,NULLABLE
WM_WC_HISTORY,USERID,4,VARCHAR,10,0,NULLABLE
WM_WC_HISTORY,TRANSDATE,5,TIMESTAMP,8,0,NULLABLE
WM_WC_HISTORY,DEINSTALLATIONDATE,6,TIMESTAMP,8,0,NULLABLE
WM_WC_HISTORY,WMWC_SEQ,7,INTEGER,4,0,NULLABLE
WM_WC_HISTORY,PROP_ID,8,VARCHAR,36,0,NULLABLE
WM_WC_HISTORY,WCONNECTIONTYPE_CT,9,CHAR,3,0,NULLABLE
WM_WC_HISTORY,CLASSCODE_CT,10,CHAR,5,0,NULLABLE
WM_WC_HISTORY,DATECHANGE,11,TIMESTAMP,8,0,NULLABLE
WM_WC_HISTORY,INSTALLED_BY,12,VARCHAR,50,0,NULLABLE
